OA Code,Ward Name,LA Name,Region Name,QS611EW0004,QS611EW0001 (base),OA Percentage
E00048024,Washwood Heath,Birmingham,West Midlands,18,127,14.1700,
E00045322,Bartley Green,Birmingham,West Midlands,26,100,26.0000,
E00046284,Kingstanding,Birmingham,West Midlands,29,157,18.4700,
E00045727,Erdington,Birmingham,West Midlands,19,93,20.4300,
E00046994,Handsworth Wood,Birmingham,West Midlands,21,87,24.1400,
E00045382,Billesley,Birmingham,West Midlands,19,79,24.0500,
E00045303,Bartley Green,Birmingham,West Midlands,26,117,22.2200,
E00046205,Kings Norton,Birmingham,West Midlands,20,82,24.3900,
E00048172,Stechford and Yardley North,Birmingham,West Midlands,15,72,20.8300,
E00046432,Northfield,Birmingham,West Midlands,25,111,22.5200,
E00045566,Brandwood,Birmingham,West Midlands,32,146,21.9200,
E00046973,Handsworth Wood,Birmingham,West Midlands,19,83,22.8900,
E00045263,Bartley Green,Birmingham,West Midlands,10,80,12.5000,
E00047626,Stockland Green,Birmingham,West Midlands,25,129,19.3800,
E00047842,Sutton New Hall,Birmingham,West Midlands,18,82,21.9500,
E00045960,Handsworth Wood,Birmingham,West Midlands,22,147,14.9700,
E00046448,Longbridge,Birmingham,West Midlands,29,97,29.9000,
E00047112,Selly Oak,Birmingham,West Midlands,5,102,4.9000,
E00046986,Lozells and East Handsworth,Birmingham,West Midlands,20,101,19.8000,
E00045713,Tyburn,Birmingham,West Midlands,16,108,14.8100,
E00047357,Nechells,Birmingham,West Midlands,22,115,19.1300,
E00048174,Stechford and Yardley North,Birmingham,West Midlands,27,86,31.4000,
E00045792,Springfield,Birmingham,West Midlands,14,92,15.2200,
E00045342,Billesley,Birmingham,West Midlands,48,197,24.3700,
E00046178,Tyburn,Birmingham,West Midlands,25,91,27.4700,
E00048163,Stechford and Yardley North,Birmingham,West Midlands,27,99,27.2700,
E00045722,Erdington,Birmingham,West Midlands,16,72,22.2200,
E00047077,Selly Oak,Birmingham,West Midlands,15,107,14.0200,
E00046237,Kings Norton,Birmingham,West Midlands,25,89,28.0900,
E00047584,Springfield,Birmingham,West Midlands,8,65,12.3100,
E00047193,Shard End,Birmingham,West Midlands,26,112,23.2100,
E00046383,Ladywood,Birmingham,West Midlands,16,111,14.4100,
E00047505,Sparkbrook,Birmingham,West Midlands,10,104,9.6200,
E00046302,Stockland Green,Birmingham,West Midlands,29,115,25.2200,
E00045550,Brandwood,Birmingham,West Midlands,19,76,25.0000,
E00047858,Sutton Trinity,Birmingham,West Midlands,14,77,18.1800,
E00047830,Sutton New Hall,Birmingham,West Midlands,23,107,21.5000,
E00047173,Shard End,Birmingham,West Midlands,23,76,30.2600,
E00046144,Tyburn,Birmingham,West Midlands,20,77,25.9700,
E00047153,Shard End,Birmingham,West Midlands,24,99,24.2400,
E00047224,Sheldon,Birmingham,West Midlands,26,87,29.8900,
E00045939,Lozells and East Handsworth,Birmingham,West Midlands,18,96,18.7500,
E00046129,Stechford and Yardley North,Birmingham,West Midlands,22,86,25.5800,
E00046202,Kings Norton,Birmingham,West Midlands,26,123,21.1400,
E00045351,Billesley,Birmingham,West Midlands,27,108,25.0000,
E00046726,Kings Norton,Birmingham,West Midlands,21,82,25.6100,
E00046283,Kingstanding,Birmingham,West Midlands,26,97,26.8000,
E00046272,Kingstanding,Birmingham,West Midlands,12,83,14.4600,
E00047177,Shard End,Birmingham,West Midlands,26,90,28.8900,
E00045662,Tyburn,Birmingham,West Midlands,18,108,16.6700,
E00047746,Sutton Trinity,Birmingham,West Midlands,6,84,7.1400,
E00046781,Oscott,Birmingham,West Midlands,26,92,28.2600,
E00046700,Northfield,Birmingham,West Midlands,24,82,29.2700,
E00045837,Hall Green,Birmingham,West Midlands,25,108,23.1500,
E00045975,Harborne,Birmingham,West Midlands,7,94,7.4500,
E00045949,Lozells and East Handsworth,Birmingham,West Midlands,17,101,16.8300,
E00046884,Oscott,Birmingham,West Midlands,33,109,30.2800,
E00046113,Hodge Hill,Birmingham,West Midlands,15,98,15.3100,
E00046192,Kings Norton,Birmingham,West Midlands,18,93,19.3500,
E00046805,Oscott,Birmingham,West Midlands,29,88,32.9500,
E00045394,Billesley,Birmingham,West Midlands,29,106,27.3600,
E00047425,Lozells and East Handsworth,Birmingham,West Midlands,12,99,12.1200,
E00045315,Bartley Green,Birmingham,West Midlands,12,107,11.2100,
E00175695,Brandwood,Birmingham,West Midlands,12,119,10.0800,
E00045365,Billesley,Birmingham,West Midlands,25,83,30.1200,
E00048200,Stechford and Yardley North,Birmingham,West Midlands,18,83,21.6900,
E00048171,Stechford and Yardley North,Birmingham,West Midlands,33,89,37.0800,
E00047575,Springfield,Birmingham,West Midlands,6,77,7.7900,
E00175785,Longbridge,Birmingham,West Midlands,25,128,19.5300,
E00046069,Stechford and Yardley North,Birmingham,West Midlands,21,103,20.3900,
E00175787,Perry Barr,Birmingham,West Midlands,2,52,3.8500,
E00046740,Weoley,Birmingham,West Midlands,27,85,31.7600,
E00047452,Sparkbrook,Birmingham,West Midlands,15,110,13.6400,
E00047276,Sheldon,Birmingham,West Midlands,22,118,18.6400,
E00046709,Northfield,Birmingham,West Midlands,26,91,28.5700,
E00045631,Edgbaston,Birmingham,West Midlands,10,93,10.7500,
E00046788,Oscott,Birmingham,West Midlands,28,89,31.4600,
E00047472,Nechells,Birmingham,West Midlands,22,165,13.3300,
E00046379,Ladywood,Birmingham,West Midlands,51,331,15.4100,
E00047457,Sparkbrook,Birmingham,West Midlands,14,62,22.5800,
E00045860,Hall Green,Birmingham,West Midlands,15,94,15.9600,
E00045097,Acocks Green,Birmingham,West Midlands,24,92,26.0900,
E00046966,Quinton,Birmingham,West Midlands,24,101,23.7600,
E00046846,Perry Barr,Birmingham,West Midlands,26,105,24.7600,
E00046035,Bartley Green,Birmingham,West Midlands,21,92,22.8300,
E00048175,Stechford and Yardley North,Birmingham,West Midlands,22,94,23.4000,
E00045625,Edgbaston,Birmingham,West Midlands,13,96,13.5400,
E00046874,Perry Barr,Birmingham,West Midlands,12,114,10.5300,
E00046556,Sparkbrook,Birmingham,West Midlands,15,117,12.8200,
E00046120,Hodge Hill,Birmingham,West Midlands,17,94,18.0900,
E00046840,Perry Barr,Birmingham,West Midlands,30,109,27.5200,
E00047445,Soho,Birmingham,West Midlands,28,143,19.5800,
E00047223,Sheldon,Birmingham,West Midlands,26,90,28.8900,
E00046426,Ladywood,Birmingham,West Midlands,23,117,19.6600,
E00046495,Weoley,Birmingham,West Midlands,23,78,29.4900,
E00046414,Soho,Birmingham,West Midlands,12,87,13.7900,
E00046679,Longbridge,Birmingham,West Midlands,27,107,25.2300,
E00045976,Harborne,Birmingham,West Midlands,5,101,4.9500,
E00045772,Acocks Green,Birmingham,West Midlands,17,96,17.7100,
E00046633,Washwood Heath,Birmingham,West Midlands,14,83,16.8700,
E00048016,Hodge Hill,Birmingham,West Midlands,22,122,18.0300,
E00175629,Nechells,Birmingham,West Midlands,14,103,13.5900,
E00048097,Bartley Green,Birmingham,West Midlands,24,95,25.2600,
E00048121,Weoley,Birmingham,West Midlands,14,76,18.4200,
E00046443,Northfield,Birmingham,West Midlands,19,86,22.0900,
E00046510,Longbridge,Birmingham,West Midlands,25,97,25.7700,
E00046591,Moseley and Kings Heath,Birmingham,West Midlands,10,119,8.4000,
E00047022,Handsworth Wood,Birmingham,West Midlands,15,118,12.7100,
E00045962,Aston,Birmingham,West Midlands,14,82,17.0700,
E00045759,Springfield,Birmingham,West Midlands,19,94,20.2100,
E00046627,Nechells,Birmingham,West Midlands,20,151,13.2500,
E00047321,South Yardley,Birmingham,West Midlands,12,81,14.8100,
E00046225,Kings Norton,Birmingham,West Midlands,19,108,17.5900,
E00045594,Edgbaston,Birmingham,West Midlands,14,130,10.7700,
E00045515,Brandwood,Birmingham,West Midlands,23,94,24.4700,
E00045620,Edgbaston,Birmingham,West Midlands,3,92,3.2600,
E00047467,Nechells,Birmingham,West Midlands,11,96,11.4600,
E00046212,Kings Norton,Birmingham,West Midlands,20,90,22.2200,
E00046215,Kings Norton,Birmingham,West Midlands,24,73,32.8800,
E00045538,Brandwood,Birmingham,West Midlands,20,106,18.8700,
E00046171,Tyburn,Birmingham,West Midlands,23,95,24.2100,
E00046294,Stockland Green,Birmingham,West Midlands,18,90,20.0000,
E00046528,Longbridge,Birmingham,West Midlands,23,101,22.7700,
E00047127,Selly Oak,Birmingham,West Midlands,22,125,17.6000,
E00046269,Kingstanding,Birmingham,West Midlands,17,60,28.3300,
E00046834,Perry Barr,Birmingham,West Midlands,20,95,21.0500,
E00046315,Kingstanding,Birmingham,West Midlands,17,106,16.0400,
E00175798,Nechells,Birmingham,West Midlands,6,69,8.7000,
E00175664,Ladywood,Birmingham,West Midlands,9,134,6.7200,
E00045769,Acocks Green,Birmingham,West Midlands,25,103,24.2700,
E00046394,Ladywood,Birmingham,West Midlands,15,134,11.1900,
E00175671,Ladywood,Birmingham,West Midlands,15,333,4.5000,
E00046293,Stockland Green,Birmingham,West Midlands,32,110,29.0900,
E00047271,Sheldon,Birmingham,West Midlands,25,86,29.0700,
E00046318,Kingstanding,Birmingham,West Midlands,33,118,27.9700,
E00048022,Washwood Heath,Birmingham,West Midlands,20,125,16.0000,
E00045720,Erdington,Birmingham,West Midlands,26,154,16.8800,
E00047875,Sutton Trinity,Birmingham,West Midlands,22,106,20.7500,
E00175760,Ladywood,Birmingham,West Midlands,3,109,2.7500,
E00046317,Kingstanding,Birmingham,West Midlands,24,94,25.5300,
E00046605,Springfield,Birmingham,West Midlands,13,83,15.6600,
E00047519,Nechells,Birmingham,West Midlands,8,72,11.1100,
E00047593,Springfield,Birmingham,West Midlands,10,74,13.5100,
E00046684,Longbridge,Birmingham,West Midlands,22,93,23.6600,
E00047598,Moseley and Kings Heath,Birmingham,West Midlands,12,135,8.8900,
E00045834,Hall Green,Birmingham,West Midlands,22,86,25.5800,
E00045196,Aston,Birmingham,West Midlands,13,66,19.7000,
E00175780,Ladywood,Birmingham,West Midlands,6,121,4.9600,
E00045805,Acocks Green,Birmingham,West Midlands,13,97,13.4000,
E00045117,South Yardley,Birmingham,West Midlands,9,76,11.8400,
E00047444,Soho,Birmingham,West Midlands,21,93,22.5800,
E00047512,Sparkbrook,Birmingham,West Midlands,23,125,18.4000,
E00045884,Hall Green,Birmingham,West Midlands,33,100,33.0000,
E00045168,Lozells and East Handsworth,Birmingham,West Midlands,12,99,12.1200,
E00046436,Longbridge,Birmingham,West Midlands,28,114,24.5600,
E00046396,Harborne,Birmingham,West Midlands,9,108,8.3300,
E00047089,Weoley,Birmingham,West Midlands,27,129,20.9300,
E00175649,Nechells,Birmingham,West Midlands,3,93,3.2300,
E00175800,Selly Oak,Birmingham,West Midlands,3,73,4.1100,
E00175648,Nechells,Birmingham,West Midlands,12,96,12.5000,
E00047757,Sutton Trinity,Birmingham,West Midlands,13,78,16.6700,
E00045906,Lozells and East Handsworth,Birmingham,West Midlands,20,168,11.9000,
E00046127,Stechford and Yardley North,Birmingham,West Midlands,29,116,25.0000,
E00045987,Harborne,Birmingham,West Midlands,10,95,10.5300,
E00045761,Acocks Green,Birmingham,West Midlands,24,99,24.2400,
E00045839,Hall Green,Birmingham,West Midlands,29,109,26.6100,
E00047244,Sheldon,Birmingham,West Midlands,17,84,20.2400,
E00045403,Billesley,Birmingham,West Midlands,21,91,23.0800,
E00046746,Northfield,Birmingham,West Midlands,21,94,22.3400,
E00045482,Bournville,Birmingham,West Midlands,7,57,12.2800,
E00175799,Bartley Green,Birmingham,West Midlands,11,69,15.9400,
E00046777,Oscott,Birmingham,West Midlands,32,130,24.6200,
E00046728,Northfield,Birmingham,West Midlands,15,80,18.7500,
E00046147,Tyburn,Birmingham,West Midlands,19,91,20.8800,
E00045238,Nechells,Birmingham,West Midlands,14,68,20.5900,
E00045436,Northfield,Birmingham,West Midlands,12,78,15.3800,
E00045135,South Yardley,Birmingham,West Midlands,16,109,14.6800,
E00045846,Springfield,Birmingham,West Midlands,13,95,13.6800,
E00047853,Sutton New Hall,Birmingham,West Midlands,15,102,14.7100,
E00046477,Longbridge,Birmingham,West Midlands,30,94,31.9100,
E00046912,Quinton,Birmingham,West Midlands,8,68,11.7600,
E00046145,Tyburn,Birmingham,West Midlands,21,57,36.8400,
E00047663,Erdington,Birmingham,West Midlands,23,97,23.7100,
E00046993,Handsworth Wood,Birmingham,West Midlands,19,95,20.0000,
E00175752,Moseley and Kings Heath,Birmingham,West Midlands,16,132,12.1200,
E00045928,Lozells and East Handsworth,Birmingham,West Midlands,8,95,8.4200,
E00045770,Acocks Green,Birmingham,West Midlands,22,99,22.2200,
E00046256,Kings Norton,Birmingham,West Midlands,14,116,12.0700,
E00047014,Handsworth Wood,Birmingham,West Midlands,15,100,15.0000,
E00047323,South Yardley,Birmingham,West Midlands,14,99,14.1400,
E00045892,Hall Green,Birmingham,West Midlands,14,83,16.8700,
E00045813,Acocks Green,Birmingham,West Midlands,13,99,13.1300,
E00047753,Sutton Trinity,Birmingham,West Midlands,8,85,9.4100,
E00047788,Sutton Trinity,Birmingham,West Midlands,14,88,15.9100,
E00047510,Sparkbrook,Birmingham,West Midlands,7,69,10.1400,
E00047709,Sutton Four Oaks,Birmingham,West Midlands,1,61,1.6400,
E00045294,Bartley Green,Birmingham,West Midlands,14,76,18.4200,
E00046620,Washwood Heath,Birmingham,West Midlands,19,118,16.1000,
E00047338,Bordesley Green,Birmingham,West Midlands,25,105,23.8100,
E00046418,Ladywood,Birmingham,West Midlands,18,118,15.2500,
E00045603,Edgbaston,Birmingham,West Midlands,19,193,9.8400,
E00045215,Perry Barr,Birmingham,West Midlands,24,128,18.7500,
E00045420,Bournville,Birmingham,West Midlands,29,150,19.3300,
E00046331,Kingstanding,Birmingham,West Midlands,19,73,26.0300,
E00046299,Stockland Green,Birmingham,West Midlands,25,109,22.9400,
E00046218,Kings Norton,Birmingham,West Midlands,13,85,15.2900,
E00046929,Quinton,Birmingham,West Midlands,17,88,19.3200,
E00047012,Handsworth Wood,Birmingham,West Midlands,10,96,10.4200,
E00048066,Bartley Green,Birmingham,West Midlands,11,60,18.3300,
E00046998,Handsworth Wood,Birmingham,West Midlands,20,104,19.2300,
E00046919,Quinton,Birmingham,West Midlands,6,90,6.6700,
E00045290,Bartley Green,Birmingham,West Midlands,16,83,19.2800,
E00047095,Bournville,Birmingham,West Midlands,10,98,10.2000,
E00045561,Brandwood,Birmingham,West Midlands,18,87,20.6900,
E00047203,Shard End,Birmingham,West Midlands,20,98,20.4100,
E00047282,Sheldon,Birmingham,West Midlands,28,106,26.4200,
E00047093,Selly Oak,Birmingham,West Midlands,9,95,9.4700,
E00045470,Bournville,Birmingham,West Midlands,13,119,10.9200,
E00046934,Quinton,Birmingham,West Midlands,19,87,21.8400,
E00047259,Sheldon,Birmingham,West Midlands,24,71,33.8000,
E00046640,Nechells,Birmingham,West Midlands,9,75,12.0000,
E00047795,Sutton Trinity,Birmingham,West Midlands,15,89,16.8500,
E00045154,Acocks Green,Birmingham,West Midlands,25,121,20.6600,
E00175736,Nechells,Birmingham,West Midlands,14,154,9.0900,
E00047879,Sutton Trinity,Birmingham,West Midlands,20,159,12.5800,
E00047714,Sutton Four Oaks,Birmingham,West Midlands,8,58,13.7900,
E00045933,Lozells and East Handsworth,Birmingham,West Midlands,19,108,17.5900,
E00175669,Ladywood,Birmingham,West Midlands,12,110,10.9100,
E00046711,Northfield,Birmingham,West Midlands,18,85,21.1800,
E00046480,Northfield,Birmingham,West Midlands,26,94,27.6600,
E00045376,Springfield,Birmingham,West Midlands,25,119,21.0100,
E00046790,Oscott,Birmingham,West Midlands,27,121,22.3100,
E00048105,Weoley,Birmingham,West Midlands,15,73,20.5500,
E00046604,Moseley and Kings Heath,Birmingham,West Midlands,14,125,11.2000,
E00048184,Sheldon,Birmingham,West Midlands,25,88,28.4100,
E00046573,Moseley and Kings Heath,Birmingham,West Midlands,6,88,6.8200,
E00046685,Northfield,Birmingham,West Midlands,20,76,26.3200,
E00047824,Sutton New Hall,Birmingham,West Midlands,15,103,14.5600,
E00175619,Ladywood,Birmingham,West Midlands,11,177,6.2100,
E00047665,Erdington,Birmingham,West Midlands,17,92,18.4800,
E00046021,Harborne,Birmingham,West Midlands,5,104,4.8100,
E00045659,Edgbaston,Birmingham,West Midlands,17,133,12.7800,
E00045369,Billesley,Birmingham,West Midlands,25,100,25.0000,
E00048120,Weoley,Birmingham,West Midlands,17,90,18.8900,
E00046395,Ladywood,Birmingham,West Midlands,18,127,14.1700,
E00046862,Perry Barr,Birmingham,West Midlands,18,87,20.6900,
E00045504,Brandwood,Birmingham,West Midlands,22,96,22.9200,
E00047587,Moseley and Kings Heath,Birmingham,West Midlands,18,93,19.3500,
E00047667,Erdington,Birmingham,West Midlands,12,72,16.6700,
E00175606,Hodge Hill,Birmingham,West Midlands,34,143,23.7800,
E00046314,Kingstanding,Birmingham,West Midlands,20,96,20.8300,
E00046802,Oscott,Birmingham,West Midlands,14,85,16.4700,
E00046883,Perry Barr,Birmingham,West Midlands,25,83,30.1200,
E00046675,Washwood Heath,Birmingham,West Midlands,7,55,12.7300,
E00045991,Harborne,Birmingham,West Midlands,2,96,2.0800,
E00045910,Aston,Birmingham,West Midlands,21,90,23.3300,
E00045525,Brandwood,Birmingham,West Midlands,15,101,14.8500,
E00047163,Shard End,Birmingham,West Midlands,15,83,18.0700,
E00048110,Weoley,Birmingham,West Midlands,29,109,26.6100,
E00047164,Shard End,Birmingham,West Midlands,40,105,38.1000,
E00045651,Edgbaston,Birmingham,West Midlands,18,115,15.6500,
E00047721,Sutton Four Oaks,Birmingham,West Midlands,16,81,19.7500,
E00045747,Springfield,Birmingham,West Midlands,29,159,18.2400,
E00045823,Hall Green,Birmingham,West Midlands,10,51,19.6100,
E00047506,Sparkbrook,Birmingham,West Midlands,21,104,20.1900,
E00046548,Moseley and Kings Heath,Birmingham,West Midlands,17,105,16.1900,
E00046891,Oscott,Birmingham,West Midlands,23,109,21.1000,
E00048168,Stechford and Yardley North,Birmingham,West Midlands,18,80,22.5000,
E00045585,Edgbaston,Birmingham,West Midlands,5,103,4.8500,
E00046366,Ladywood,Birmingham,West Midlands,25,169,14.7900,
E00045082,Acocks Green,Birmingham,West Midlands,23,105,21.9000,
E00046810,Oscott,Birmingham,West Midlands,15,75,20.0000,
E00047912,Sutton Vesey,Birmingham,West Midlands,19,87,21.8400,
E00047993,Hodge Hill,Birmingham,West Midlands,14,107,13.0800,
E00045478,Bournville,Birmingham,West Midlands,14,110,12.7300,
E00046876,Perry Barr,Birmingham,West Midlands,16,78,20.5100,
E00045364,Billesley,Birmingham,West Midlands,26,112,23.2100,
E00045357,Billesley,Birmingham,West Midlands,28,104,26.9200,
E00046177,Tyburn,Birmingham,West Midlands,19,98,19.3900,
E00047541,Springfield,Birmingham,West Midlands,23,104,22.1200,
E00045222,Nechells,Birmingham,West Midlands,14,54,25.9300,
E00175801,Selly Oak,Birmingham,West Midlands,5,45,11.1100,
E00048036,Washwood Heath,Birmingham,West Midlands,12,108,11.1100,
E00045965,Lozells and East Handsworth,Birmingham,West Midlands,17,107,15.8900,
E00047496,Sparkbrook,Birmingham,West Midlands,14,62,22.5800,
E00047417,Lozells and East Handsworth,Birmingham,West Midlands,10,108,9.2600,
E00045395,Billesley,Birmingham,West Midlands,20,91,21.9800,
E00045104,South Yardley,Birmingham,West Midlands,18,98,18.3700,
E00047627,Stockland Green,Birmingham,West Midlands,28,122,22.9500,
E00045264,Bartley Green,Birmingham,West Midlands,27,91,29.6700,
E00045624,Edgbaston,Birmingham,West Midlands,1,77,1.3000,
E00046646,Bordesley Green,Birmingham,West Midlands,22,120,18.3300,
E00048167,Stechford and Yardley North,Birmingham,West Midlands,23,87,26.4400,
E00047860,Sutton Trinity,Birmingham,West Midlands,25,80,31.2500,
E00045726,Erdington,Birmingham,West Midlands,10,68,14.7100,
E00046702,Northfield,Birmingham,West Midlands,27,94,28.7200,
E00045932,Aston,Birmingham,West Midlands,10,75,13.3300,
E00046519,Longbridge,Birmingham,West Midlands,22,78,28.2100,
E00047057,Selly Oak,Birmingham,West Midlands,5,123,4.0700,
E00047155,Shard End,Birmingham,West Midlands,16,100,16.0000,
E00046783,Oscott,Birmingham,West Midlands,24,92,26.0900,
E00047675,Stockland Green,Birmingham,West Midlands,30,93,32.2600,
E00046261,Kingstanding,Birmingham,West Midlands,30,112,26.7900,
E00048191,Stechford and Yardley North,Birmingham,West Midlands,16,105,15.2400,
E00175723,Aston,Birmingham,West Midlands,21,118,17.8000,
E00175642,Edgbaston,Birmingham,West Midlands,21,109,19.2700,
E00046830,Oscott,Birmingham,West Midlands,37,122,30.3300,
E00175728,Ladywood,Birmingham,West Midlands,4,127,3.1500,
