OA Code,Ward Name,LA Name,Region Name,QS106EW0003,QS106EW0001 (base),OA Percentage
E00046745,Weoley,Birmingham,West Midlands,3,349,0.8600,
E00175699,Ladywood,Birmingham,West Midlands,35,245,14.2900,
E00046652,Bordesley Green,Birmingham,West Midlands,9,436,2.0600,
E00045548,Brandwood,Birmingham,West Midlands,15,337,4.4500,
E00046034,Selly Oak,Birmingham,West Midlands,65,290,22.4100,
E00046644,Bordesley Green,Birmingham,West Midlands,3,374,0.8000,
E00045157,South Yardley,Birmingham,West Midlands,8,346,2.3100,
E00047447,Sparkbrook,Birmingham,West Midlands,6,454,1.3200,
E00046193,Kings Norton,Birmingham,West Midlands,5,263,1.9000,
E00046445,Longbridge,Birmingham,West Midlands,10,547,1.8300,
E00047291,Bordesley Green,Birmingham,West Midlands,1,557,0.1800,
E00046112,Hodge Hill,Birmingham,West Midlands,6,473,1.2700,
E00045275,Bartley Green,Birmingham,West Midlands,4,295,1.3600,
E00047210,Shard End,Birmingham,West Midlands,3,299,1.0000,
E00047189,Shard End,Birmingham,West Midlands,2,336,0.6000,
E00047010,Handsworth Wood,Birmingham,West Midlands,5,213,2.3500,
E00047601,Erdington,Birmingham,West Midlands,4,308,1.3000,
E00047232,Sheldon,Birmingham,West Midlands,7,338,2.0700,
E00048047,Washwood Heath,Birmingham,West Midlands,5,580,0.8600,
E00047175,Shard End,Birmingham,West Midlands,5,227,2.2000,
E00175717,Ladywood,Birmingham,West Midlands,17,277,6.1400,
E00046468,Longbridge,Birmingham,West Midlands,7,335,2.0900,
E00047091,Selly Oak,Birmingham,West Midlands,47,358,13.1300,
E00175793,Soho,Birmingham,West Midlands,3,456,0.6600,
E00048185,Sheldon,Birmingham,West Midlands,3,331,0.9100,
E00047579,Springfield,Birmingham,West Midlands,3,450,0.6700,
E00048111,Weoley,Birmingham,West Midlands,3,325,0.9200,
E00048104,Weoley,Birmingham,West Midlands,11,358,3.0700,
E00046400,Ladywood,Birmingham,West Midlands,3,143,2.1000,
E00046568,Moseley and Kings Heath,Birmingham,West Midlands,24,236,10.1700,
E00175758,Selly Oak,Birmingham,West Midlands,319,484,65.9100,
E00047011,Handsworth Wood,Birmingham,West Midlands,4,177,2.2600,
E00046822,Oscott,Birmingham,West Midlands,5,246,2.0300,
E00045141,South Yardley,Birmingham,West Midlands,2,240,0.8300,
E00046699,Northfield,Birmingham,West Midlands,5,261,1.9200,
E00047351,Bordesley Green,Birmingham,West Midlands,1,341,0.2900,
E00046618,Washwood Heath,Birmingham,West Midlands,2,369,0.5400,
E00045231,Aston,Birmingham,West Midlands,2,360,0.5600,
E00046481,Northfield,Birmingham,West Midlands,9,312,2.8800,
E00047090,Selly Oak,Birmingham,West Midlands,87,419,20.7600,
E00045456,Bournville,Birmingham,West Midlands,2,274,0.7300,
E00045777,Acocks Green,Birmingham,West Midlands,5,289,1.7300,
E00046324,Kingstanding,Birmingham,West Midlands,5,295,1.6900,
E00047287,Sheldon,Birmingham,West Midlands,3,315,0.9500,
E00048133,Stechford and Yardley North,Birmingham,West Midlands,1,354,0.2800,
E00046330,Kingstanding,Birmingham,West Midlands,17,311,5.4700,
E00047747,Sutton Trinity,Birmingham,West Midlands,10,314,3.1800,
E00175767,Nechells,Birmingham,West Midlands,30,171,17.5400,
E00046116,Hodge Hill,Birmingham,West Midlands,6,476,1.2600,
E00047206,Shard End,Birmingham,West Midlands,5,316,1.5800,
E00047532,Sparkbrook,Birmingham,West Midlands,11,478,2.3000,
E00046197,Kings Norton,Birmingham,West Midlands,3,315,0.9500,
E00045090,Acocks Green,Birmingham,West Midlands,11,313,3.5100,
E00046747,Northfield,Birmingham,West Midlands,7,300,2.3300,
E00048155,South Yardley,Birmingham,West Midlands,3,330,0.9100,
E00046224,Kings Norton,Birmingham,West Midlands,10,334,2.9900,
E00046923,Quinton,Birmingham,West Midlands,10,347,2.8800,
E00045088,South Yardley,Birmingham,West Midlands,7,323,2.1700,
E00046301,Stockland Green,Birmingham,West Midlands,3,374,0.8000,
E00046019,Harborne,Birmingham,West Midlands,24,324,7.4100,
E00046542,Moseley and Kings Heath,Birmingham,West Midlands,7,302,2.3200,
E00047333,Springfield,Birmingham,West Midlands,8,477,1.6800,
E00046380,Harborne,Birmingham,West Midlands,7,306,2.2900,
E00046098,Hodge Hill,Birmingham,West Midlands,3,191,1.5700,
E00175689,Sutton Four Oaks,Birmingham,West Midlands,4,372,1.0800,
E00048035,Washwood Heath,Birmingham,West Midlands,1,383,0.2600,
E00048192,Stechford and Yardley North,Birmingham,West Midlands,13,363,3.5800,
E00046565,Moseley and Kings Heath,Birmingham,West Midlands,24,515,4.6600,
E00045840,Hall Green,Birmingham,West Midlands,7,340,2.0600,
E00047629,Stockland Green,Birmingham,West Midlands,14,319,4.3900,
E00047002,Handsworth Wood,Birmingham,West Midlands,6,477,1.2600,
E00048169,Stechford and Yardley North,Birmingham,West Midlands,5,383,1.3100,
E00045978,Harborne,Birmingham,West Midlands,28,296,9.4600,
E00048152,South Yardley,Birmingham,West Midlands,2,267,0.7500,
E00175659,Ladywood,Birmingham,West Midlands,92,757,12.1500,
E00047973,Sutton Vesey,Birmingham,West Midlands,9,332,2.7100,
E00046312,Kingstanding,Birmingham,West Midlands,16,258,6.2000,
E00046735,Northfield,Birmingham,West Midlands,9,308,2.9200,
E00046393,Ladywood,Birmingham,West Midlands,15,317,4.7300,
E00046677,Washwood Heath,Birmingham,West Midlands,1,278,0.3600,
E00047033,Handsworth Wood,Birmingham,West Midlands,11,393,2.8000,
E00175783,Edgbaston,Birmingham,West Midlands,575,850,67.6500,
E00045576,Kings Norton,Birmingham,West Midlands,5,342,1.4600,
E00046161,Tyburn,Birmingham,West Midlands,0,236,0.0000,
E00045554,Brandwood,Birmingham,West Midlands,3,341,0.8800,
E00175696,Brandwood,Birmingham,West Midlands,5,298,1.6800,
E00047134,Selly Oak,Birmingham,West Midlands,8,262,3.0500,
E00175636,Nechells,Birmingham,West Midlands,40,280,14.2900,
E00175765,Sparkbrook,Birmingham,West Midlands,2,343,0.5800,
E00045501,Brandwood,Birmingham,West Midlands,9,277,3.2500,
E00047099,Selly Oak,Birmingham,West Midlands,33,278,11.8700,
E00046939,Quinton,Birmingham,West Midlands,3,286,1.0500,
E00175625,Ladywood,Birmingham,West Midlands,27,202,13.3700,
E00045471,Bournville,Birmingham,West Midlands,4,391,1.0200,
E00048113,Weoley,Birmingham,West Midlands,5,268,1.8700,
E00045234,Aston,Birmingham,West Midlands,2,433,0.4600,
E00045861,Hall Green,Birmingham,West Midlands,7,403,1.7400,
E00046444,Longbridge,Birmingham,West Midlands,7,256,2.7300,
E00047997,Washwood Heath,Birmingham,West Midlands,0,248,0.0000,
E00047916,Sutton Vesey,Birmingham,West Midlands,10,296,3.3800,
E00046486,Longbridge,Birmingham,West Midlands,5,283,1.7700,
E00047659,Erdington,Birmingham,West Midlands,5,285,1.7500,
E00047306,Bordesley Green,Birmingham,West Midlands,5,526,0.9500,
E00047566,Sparkbrook,Birmingham,West Midlands,3,400,0.7500,
E00045930,Lozells and East Handsworth,Birmingham,West Midlands,3,462,0.6500,
E00047387,Soho,Birmingham,West Midlands,10,449,2.2300,
E00048156,South Yardley,Birmingham,West Midlands,5,329,1.5200,
E00046856,Perry Barr,Birmingham,West Midlands,2,370,0.5400,
E00046421,Soho,Birmingham,West Midlands,55,389,14.1400,
E00048126,Weoley,Birmingham,West Midlands,7,239,2.9300,
E00047662,Erdington,Birmingham,West Midlands,3,259,1.1600,
E00046100,Hodge Hill,Birmingham,West Midlands,1,238,0.4200,
E00046181,Tyburn,Birmingham,West Midlands,5,345,1.4500,
E00175611,Soho,Birmingham,West Midlands,16,330,4.8500,
E00048117,Weoley,Birmingham,West Midlands,10,280,3.5700,
E00046173,Tyburn,Birmingham,West Midlands,2,302,0.6600,
E00045276,Bartley Green,Birmingham,West Midlands,5,295,1.6900,
E00048154,Stechford and Yardley North,Birmingham,West Midlands,3,277,1.0800,
E00048196,Stechford and Yardley North,Birmingham,West Midlands,1,376,0.2700,
E00046750,Northfield,Birmingham,West Midlands,7,334,2.1000,
E00047067,Selly Oak,Birmingham,West Midlands,393,503,78.1300,
E00045269,Bartley Green,Birmingham,West Midlands,4,316,1.2700,
E00047187,Shard End,Birmingham,West Midlands,5,316,1.5800,
E00048140,Stechford and Yardley North,Birmingham,West Midlands,6,388,1.5500,
E00045901,Handsworth Wood,Birmingham,West Midlands,4,493,0.8100,
E00047072,Selly Oak,Birmingham,West Midlands,35,380,9.2100,
E00047756,Sutton Trinity,Birmingham,West Midlands,22,318,6.9200,
E00045980,Harborne,Birmingham,West Midlands,14,345,4.0600,
E00045167,Lozells and East Handsworth,Birmingham,West Midlands,6,442,1.3600,
E00047250,Sheldon,Birmingham,West Midlands,6,363,1.6500,
E00045175,Aston,Birmingham,West Midlands,4,534,0.7500,
E00047672,Erdington,Birmingham,West Midlands,7,300,2.3300,
E00047003,Handsworth Wood,Birmingham,West Midlands,7,437,1.6000,
E00175645,Ladywood,Birmingham,West Midlands,33,191,17.2800,
E00046263,Kingstanding,Birmingham,West Midlands,6,266,2.2600,
E00047181,Shard End,Birmingham,West Midlands,3,307,0.9800,
E00047314,Bordesley Green,Birmingham,West Midlands,0,438,0.0000,
E00046000,Harborne,Birmingham,West Midlands,11,267,4.1200,
E00046770,Oscott,Birmingham,West Midlands,7,283,2.4700,
E00046776,Oscott,Birmingham,West Midlands,5,352,1.4200,
E00046756,Longbridge,Birmingham,West Midlands,3,336,0.8900,
E00046969,Quinton,Birmingham,West Midlands,14,254,5.5100,
E00045827,Hall Green,Birmingham,West Midlands,14,340,4.1200,
E00047146,Shard End,Birmingham,West Midlands,0,212,0.0000,
E00046081,Hodge Hill,Birmingham,West Midlands,3,363,0.8300,
E00047935,Sutton New Hall,Birmingham,West Midlands,9,372,2.4200,
E00046625,Washwood Heath,Birmingham,West Midlands,14,514,2.7200,
E00045398,Billesley,Birmingham,West Midlands,6,257,2.3300,
E00045328,Billesley,Birmingham,West Midlands,4,388,1.0300,
E00045444,Bournville,Birmingham,West Midlands,6,356,1.6900,
E00047536,Moseley and Kings Heath,Birmingham,West Midlands,9,345,2.6100,
E00046219,Kings Norton,Birmingham,West Midlands,1,216,0.4600,
E00046482,Northfield,Birmingham,West Midlands,9,306,2.9400,
E00047621,Stockland Green,Birmingham,West Midlands,23,362,6.3500,
E00045584,Edgbaston,Birmingham,West Midlands,6,340,1.7600,
E00046387,Ladywood,Birmingham,West Midlands,1,232,0.4300,
E00048132,Stechford and Yardley North,Birmingham,West Midlands,2,313,0.6400,
E00046306,Kingstanding,Birmingham,West Midlands,4,258,1.5500,
E00047650,Tyburn,Birmingham,West Midlands,7,307,2.2800,
E00046298,Stockland Green,Birmingham,West Midlands,7,330,2.1200,
E00175748,Ladywood,Birmingham,West Midlands,24,253,9.4900,
E00046824,Oscott,Birmingham,West Midlands,9,272,3.3100,
E00047980,Sutton Vesey,Birmingham,West Midlands,7,316,2.2200,
E00047901,Sutton Vesey,Birmingham,West Midlands,15,348,4.3100,
E00048107,Weoley,Birmingham,West Midlands,2,289,0.6900,
E00048186,Sheldon,Birmingham,West Midlands,5,223,2.2400,
E00045502,Brandwood,Birmingham,West Midlands,4,312,1.2800,
E00047559,Springfield,Birmingham,West Midlands,6,407,1.4700,
E00045583,Edgbaston,Birmingham,West Midlands,7,242,2.8900,
E00047208,Shard End,Birmingham,West Midlands,4,306,1.3100,
E00047082,Weoley,Birmingham,West Midlands,27,360,7.5000,
E00047289,Nechells,Birmingham,West Midlands,7,461,1.5200,
E00047100,Bournville,Birmingham,West Midlands,16,358,4.4700,
E00047055,Lozells and East Handsworth,Birmingham,West Midlands,4,388,1.0300,
E00046650,Nechells,Birmingham,West Midlands,4,513,0.7800,
E00047817,Sutton Trinity,Birmingham,West Midlands,8,312,2.5600,
E00047219,Shard End,Birmingham,West Midlands,8,364,2.2000,
E00046455,Longbridge,Birmingham,West Midlands,9,304,2.9600,
E00175666,Ladywood,Birmingham,West Midlands,20,170,11.7600,
E00046403,Harborne,Birmingham,West Midlands,12,217,5.5300,
E00047896,Sutton Vesey,Birmingham,West Midlands,5,293,1.7100,
E00047298,Bordesley Green,Birmingham,West Midlands,10,530,1.8900,
E00046141,Tyburn,Birmingham,West Midlands,5,316,1.5800,
E00047422,Lozells and East Handsworth,Birmingham,West Midlands,5,190,2.6300,
E00047836,Sutton New Hall,Birmingham,West Midlands,10,329,3.0400,
E00046088,Hodge Hill,Birmingham,West Midlands,8,356,2.2500,
E00046252,Kings Norton,Birmingham,West Midlands,5,274,1.8200,
E00046958,Quinton,Birmingham,West Midlands,2,279,0.7200,
E00048144,Stechford and Yardley North,Birmingham,West Midlands,5,316,1.5800,
E00046009,Harborne,Birmingham,West Midlands,5,155,3.2300,
E00045415,Bournville,Birmingham,West Midlands,20,290,6.9000,
E00048143,Stechford and Yardley North,Birmingham,West Midlands,7,265,2.6400,
E00047477,Sparkbrook,Birmingham,West Midlands,2,383,0.5200,
E00045494,Bournville,Birmingham,West Midlands,9,325,2.7700,
E00045091,Acocks Green,Birmingham,West Midlands,9,376,2.3900,
E00047652,Tyburn,Birmingham,West Midlands,15,272,5.5100,
E00047628,Stockland Green,Birmingham,West Midlands,7,246,2.8500,
E00046635,Washwood Heath,Birmingham,West Midlands,2,373,0.5400,
E00046190,Kings Norton,Birmingham,West Midlands,6,169,3.5500,
E00047646,Tyburn,Birmingham,West Midlands,16,264,6.0600,
E00048040,Washwood Heath,Birmingham,West Midlands,4,359,1.1100,
E00045505,Brandwood,Birmingham,West Midlands,3,368,0.8200,
E00045956,Aston,Birmingham,West Midlands,16,406,3.9400,
E00047811,Sutton New Hall,Birmingham,West Midlands,6,257,2.3300,
E00047890,Sutton Vesey,Birmingham,West Midlands,6,340,1.7600,
E00046845,Perry Barr,Birmingham,West Midlands,4,260,1.5400,
E00046475,Longbridge,Birmingham,West Midlands,7,293,2.3900,
E00045413,Bournville,Birmingham,West Midlands,2,193,1.0400,
E00046894,Perry Barr,Birmingham,West Midlands,6,242,2.4800,
E00046815,Oscott,Birmingham,West Midlands,8,339,2.3600,
E00045492,Bournville,Birmingham,West Midlands,8,223,3.5900,
E00047037,Handsworth Wood,Birmingham,West Midlands,4,365,1.1000,
E00046672,Nechells,Birmingham,West Midlands,22,397,5.5400,
E00048165,Stechford and Yardley North,Birmingham,West Midlands,6,310,1.9400,
E00046233,Kings Norton,Birmingham,West Midlands,22,399,5.5100,
E00045148,Acocks Green,Birmingham,West Midlands,8,312,2.5600,
E00046567,Moseley and Kings Heath,Birmingham,West Midlands,15,242,6.2000,
E00047617,Stockland Green,Birmingham,West Midlands,11,344,3.2000,
E00045128,South Yardley,Birmingham,West Midlands,1,435,0.2300,
E00045503,Brandwood,Birmingham,West Midlands,4,260,1.5400,
E00045582,Brandwood,Birmingham,West Midlands,4,244,1.6400,
E00045286,Bartley Green,Birmingham,West Midlands,3,326,0.9200,
E00045207,Aston,Birmingham,West Midlands,8,234,3.4200,
E00045880,Hall Green,Birmingham,West Midlands,7,361,1.9400,
E00046841,Perry Barr,Birmingham,West Midlands,5,267,1.8700,
E00046981,Lozells and East Handsworth,Birmingham,West Midlands,3,389,0.7700,
E00045801,Acocks Green,Birmingham,West Midlands,2,313,0.6400,
E00046900,Oscott,Birmingham,West Midlands,4,270,1.4800,
E00047854,Sutton New Hall,Birmingham,West Midlands,5,253,1.9800,
E00175713,Edgbaston,Birmingham,West Midlands,1669,2100,79.4800,
E00046957,Quinton,Birmingham,West Midlands,2,268,0.7500,
E00045166,Lozells and East Handsworth,Birmingham,West Midlands,35,364,9.6200,
E00045829,Hall Green,Birmingham,West Midlands,1,300,0.3300,
E00046544,Moseley and Kings Heath,Birmingham,West Midlands,8,293,2.7300,
E00047427,Soho,Birmingham,West Midlands,3,400,0.7500,
E00046140,Tyburn,Birmingham,West Midlands,3,258,1.1600,
E00046111,Hodge Hill,Birmingham,West Midlands,1,412,0.2400,
E00047881,Sutton Trinity,Birmingham,West Midlands,9,372,2.4200,
E00047238,Sheldon,Birmingham,West Midlands,4,280,1.4300,
E00047800,Sutton Trinity,Birmingham,West Midlands,4,277,1.4400,
E00046757,Longbridge,Birmingham,West Midlands,5,413,1.2100,
E00175715,Ladywood,Birmingham,West Midlands,34,248,13.7100,
E00045854,Hall Green,Birmingham,West Midlands,4,358,1.1200,
E00046168,Tyburn,Birmingham,West Midlands,8,343,2.3300,
E00046454,Longbridge,Birmingham,West Midlands,11,195,5.6400,
E00045171,Aston,Birmingham,West Midlands,3,472,0.6400,
E00046869,Perry Barr,Birmingham,West Midlands,45,370,12.1600,
E00175775,Aston,Birmingham,West Midlands,8,356,2.2500,
E00045469,Bournville,Birmingham,West Midlands,17,342,4.9700,
E00045213,Perry Barr,Birmingham,West Midlands,5,326,1.5300,
E00045613,Edgbaston,Birmingham,West Midlands,9,321,2.8000,
E00045292,Bartley Green,Birmingham,West Midlands,6,308,1.9500,
E00175607,Ladywood,Birmingham,West Midlands,14,176,7.9500,
E00045692,Tyburn,Birmingham,West Midlands,3,182,1.6500,
E00047530,Moseley and Kings Heath,Birmingham,West Midlands,5,292,1.7100,
E00046879,Perry Barr,Birmingham,West Midlands,7,299,2.3400,
E00047025,Handsworth Wood,Birmingham,West Midlands,16,528,3.0300,
E00046060,Stechford and Yardley North,Birmingham,West Midlands,2,349,0.5700,
E00045864,Hall Green,Birmingham,West Midlands,4,401,1.0000,
E00047670,Stockland Green,Birmingham,West Midlands,2,276,0.7200,
E00048106,Weoley,Birmingham,West Midlands,5,333,1.5000,
E00045798,Acocks Green,Birmingham,West Midlands,7,451,1.5500,
E00047832,Sutton New Hall,Birmingham,West Midlands,4,288,1.3900,
E00048187,Sheldon,Birmingham,West Midlands,2,264,0.7600,
E00175612,Soho,Birmingham,West Midlands,5,190,2.6300,
E00045719,Erdington,Birmingham,West Midlands,3,333,0.9000,
E00046959,Quinton,Birmingham,West Midlands,3,204,1.4700,
E00045878,Hall Green,Birmingham,West Midlands,5,440,1.1400,
E00047375,Lozells and East Handsworth,Birmingham,West Midlands,6,379,1.5800,
E00045764,Acocks Green,Birmingham,West Midlands,4,336,1.1900,
E00045462,Bournville,Birmingham,West Midlands,7,338,2.0700,
E00048130,South Yardley,Birmingham,West Midlands,3,358,0.8400,
E00047726,Sutton Four Oaks,Birmingham,West Midlands,5,333,1.5000,
E00047075,Selly Oak,Birmingham,West Midlands,115,390,29.4900,
E00045278,Bartley Green,Birmingham,West Midlands,2,319,0.6300,
E00046858,Perry Barr,Birmingham,West Midlands,6,324,1.8500,
E00046723,Kings Norton,Birmingham,West Midlands,6,324,1.8500,
E00046859,Perry Barr,Birmingham,West Midlands,3,336,0.8900,
E00047696,Sutton Four Oaks,Birmingham,West Midlands,7,334,2.1000,
E00045460,Bournville,Birmingham,West Midlands,6,299,2.0100,
E00047882,Sutton Trinity,Birmingham,West Midlands,10,288,3.4700,
E00046155,Tyburn,Birmingham,West Midlands,5,349,1.4300,
E00045307,Bartley Green,Birmingham,West Midlands,4,229,1.7500,
E00045855,Hall Green,Birmingham,West Midlands,7,386,1.8100,
E00047435,Soho,Birmingham,West Midlands,13,409,3.1800,
E00045386,Billesley,Birmingham,West Midlands,5,320,1.5600,
E00047849,Sutton New Hall,Birmingham,West Midlands,1,336,0.3000,
E00047803,Sutton New Hall,Birmingham,West Midlands,7,391,1.7900,
E00046533,Sparkbrook,Birmingham,West Midlands,11,223,4.9300,
E00045156,South Yardley,Birmingham,West Midlands,2,288,0.6900,
E00046487,Longbridge,Birmingham,West Midlands,4,232,1.7200,
E00046406,Harborne,Birmingham,West Midlands,15,231,6.4900,
E00046902,Perry Barr,Birmingham,West Midlands,6,315,1.9000,
E00045762,Acocks Green,Birmingham,West Midlands,5,385,1.3000,
E00046983,Handsworth Wood,Birmingham,West Midlands,11,308,3.5700,
E00047354,Nechells,Birmingham,West Midlands,5,345,1.4500,
E00048158,Stechford and Yardley North,Birmingham,West Midlands,5,325,1.5400,
E00047116,Selly Oak,Birmingham,West Midlands,342,435,78.6200,
E00047735,Sutton Four Oaks,Birmingham,West Midlands,31,373,8.3100,
E00175747,Ladywood,Birmingham,West Midlands,2,219,0.9100,
E00047362,Bordesley Green,Birmingham,West Midlands,7,414,1.6900,
E00046643,Bordesley Green,Birmingham,West Midlands,14,459,3.0500,
E00047561,Springfield,Birmingham,West Midlands,4,290,1.3800,
E00047777,Sutton Trinity,Birmingham,West Midlands,13,380,3.4200,
E00046657,Bordesley Green,Birmingham,West Midlands,5,432,1.1600,
E00047762,Sutton Trinity,Birmingham,West Midlands,13,413,3.1500,
E00046063,Stechford and Yardley North,Birmingham,West Midlands,3,324,0.9300,
E00045714,Erdington,Birmingham,West Midlands,8,304,2.6300,
E00047054,Lozells and East Handsworth,Birmingham,West Midlands,4,414,0.9700,
E00045569,Brandwood,Birmingham,West Midlands,3,206,1.4600,
E00045795,Acocks Green,Birmingham,West Midlands,3,331,0.9100,
E00046574,Moseley and Kings Heath,Birmingham,West Midlands,16,332,4.8200,
E00046843,Perry Barr,Birmingham,West Midlands,4,302,1.3200,
E00047603,Stockland Green,Birmingham,West Midlands,9,340,2.6500,
E00045172,Aston,Birmingham,West Midlands,7,448,1.5600,
